ANO;CLASE_ACCIDENTE;DIRECCION;DIRECCION ENCASILLADA;DISENO;EXPEDIENTE;FECHA_ACCIDENTE;FECHA_ACCIDENTES;GRAVEDAD_ACCIDENTE;MES;NRO_RADICADO;NUMCOMUNA;BARRIO;COMUNA;LOCATION;X;Y
2019;Choque;CL 77 BB CR 86;CL  077 BB  086  000 00000;Interseccion;A000922942;6/01/2019 12:20;2019-01-06T17:20:00.000Z;Con heridos;1;1655734;7;Bello Horizonte;Robledo;[-75.5907641748, 6.28238197782];832530.87;1186707.31
2019;Choque;CR 999 CL 999;CR  999   999  000 00000;Tramo de via;A000922945;6/01/2019 14:00;2019-01-06T19:00:00.000Z;Con heridos;1;1655869;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 67 CL 80;CR  067   080  000 00000;Tramo de via;A000922956;6/01/2019 19:00;2019-01-07T00:00:00.000Z;Con heridos;1;1655876;5;Cementerio Universal;Castilla;[-75.5751604195, 6.27724295695];834256.47;1186133.84
2019;Volcamiento;CR 64 C CL 92;CR  064 C   092  000 00000;Tramo de via;A000922954;6/01/2019 19:20;2019-01-07T00:20:00.000Z;Con heridos;1;1655855;5;Francisco Antonio Zea;Castilla;[-75.5713587099, 6.28457841509];834679.61;1186944.12
2019;Otro;CL 1 Sur CR 34;CL S 001   034  000 00000;Interseccion;A000922951;6/01/2019 21:00;2019-01-07T02:00:00.000Z;Con heridos;1;1655741;14;La Florida;El Poblado;[-75.5660125467, 6.20115885533];835245.31;1177714.22
2019;Otro;CR 31 AA CL 82 A;CR  031 AA  082 A  000 00000;Tramo de via;A000922963;7/01/2019 8:30;2019-01-07T13:30:00.000Z;Con heridos;1;1655870;3;Oriente;Manrique;[-75.5444231436, 6.27411645583];837657.9;1185778.35
2019;Otro;CL 92 D CR 71 A;CL  092 D   071 A  000 00000;Lote o Predio;A000922966;7/01/2019 14:30;2019-01-07T19:30:00.000Z;Con heridos;1;1655856;5;Francisco Antonio Zea;Castilla;[-75.5763094145, 6.28727178093];834132.46;1187243.64
2019;Atropello;CL 24 CR 44;CL  024   044  000 00000;Tramo de via;A000923346;11/01/2019 14:30;2019-01-11T19:30:00.000Z;Con heridos;1;1656404;14;Barrio Colombia;El Poblado;[-75.5740559215, 6.2256057603];834362.48;1180421.15
2019;Choque;CR 55 CL 36;CR  055   036  000 00000;Tramo de via;A000923401;11/01/2019 15:00;2019-01-11T20:00:00.000Z;Con heridos;1;1656512;10;Perpetuo Socorro;La Candelaria;[-75.5755019615, 6.2388937379];834206.57;1181891.58
2019;Caida Ocupante;CL 33 CR 66 B;CL  033   066 B  000 00000;Tramo de via;A000923393;11/01/2019 16:00;2019-01-11T21:00:00.000Z;Con heridos;1;1656235;11;Los Conquistadores;Laureles Estadio;[-75.587516188, 6.23927100344];832876.69;1181937.11
2019;Choque;CR 35 CL 29;CR  035   029  000 00000;Tramo de via;A000923405;11/01/2019 19:10;2019-01-12T00:10:00.000Z;Con heridos;1;1656466;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 58 CR 49;CL  058   049  000 00000;Interseccion;A000923413;11/01/2019 19:30;2019-01-12T00:30:00.000Z;Con heridos;1;1656262;10;Villa Nueva;La Candelaria;[-75.563547107, 6.25544942344];835535.16;1183719.29
2019;Otro;CR 63 CL 49;CR  063   049  000 00000;Tramo de via;A000923411;11/01/2019 21:50;2019-01-12T02:50:00.000Z;Con heridos;1;1656177;11;Suramericana;Laureles Estadio;[-75.5786801348, 6.2526210388];833859.07;1183411.16
2019;Caida Ocupante;CR 43 CL 67;CR  043   067  000 00000;Lote o Predio;A000923425;11/01/2019 21:50;2019-01-12T02:50:00.000Z;Con heridos;1;1656375;3;Manrique Oriental;Manrique;[-75.5533871729, 6.26298415097];836662.18;1184549.64
2019;Otro;CL 92 CR 40;CL  092   040  000 00000;Tramo de via;A000923415;11/01/2019 23:15;2019-01-12T04:15:00.000Z;Con heridos;1;1656178;3;La Salle;Manrique;[-75.5493308673, 6.28344646115];837117.55;1186811.99
2019;Choque;CR 52 CL 79;CR  052   079  000 00000;Interseccion;A000923423;12/01/2019 0:15;2019-01-12T05:15:00.000Z;Con heridos;1;1656258;4;Miranda;Aranjuez;[-75.5647823909, 6.27380539537];835404.17;1185750.29
2019;Caida Ocupante;CR 65 CL 80;CR  065   080  000 00000;Tramo de via;A000923432;12/01/2019 9:00;2019-01-12T14:00:00.000Z;Con heridos;1;1656331;5;Terminal de Transporte;Castilla;[-75.573496302, 6.27627044541];834440.37;1186025.73
2019;Otro;CR 37 CL 99;CR  037   099  000 00000;Tramo de via;A000923436;12/01/2019 10:00;2019-01-12T15:00:00.000Z;Con heridos;1;1656344;1;San Pablo;Popular;[-75.5465182042, 6.28889833796];837430.58;1187414.22
2019;Atropello;CL 47 CR 43;CL  047   043  000 00000;Tramo de via;A000923439;12/01/2019 12:00;2019-01-12T17:00:00.000Z;Con heridos;1;1656374;10;La Candelaria;La Candelaria;[-75.5643047892, 6.24448826963];835447.86;1182506.96
2019;Caida Ocupante;CL 58 CR 93;CL  058   093  000 00000;Lote o Predio;A000923444;12/01/2019 13:00;2019-01-12T18:00:00.000Z;Con heridos;1;1656377;13;Blanquizal;San Javier;[-75.6065443673, 6.27562774128];830781.92;1185965.19
2019;Atropello;CR 72 CL 98;CR  072   098  000 00000;Lote o Predio;A000923438;12/01/2019 13:45;2019-01-12T18:45:00.000Z;Con heridos;1;1656394;5;Castilla;Castilla;[-75.5740809472, 6.29458955352];834381.45;1188052.46
2019;Caida Ocupante;CR 50 CL 30;CR  050   030  000 00000;Tramo de via;A000923441;12/01/2019 14:00;2019-01-12T19:00:00.000Z;Con heridos;1;1656397;10;Perpetuo Socorro;La Candelaria;[-75.5744379346, 6.23185645896];834322.15;1181112.75
2019;Choque;CR 80 CL 67;CR  080   067  000 00000;Tramo de via;A000923492;12/01/2019 14:20;2019-01-12T19:20:00.000Z;Con heridos;1;1656561;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 37 CR 55;CL  037   055  000 00000;Tramo de via;A000923443;12/01/2019 14:30;2019-01-12T19:30:00.000Z;Con heridos;1;1656287;10;Calle Nueva;La Candelaria;[-75.5755026696, 6.2399699888];834206.83;1182010.64
2019;Atropello;CL 99 B CR 67;CL  099 B   067  000 00000;Tramo de via;A000923494;12/01/2019 15:01;2019-01-12T20:01:00.000Z;Con heridos;1;1657105;5;Girardot;Castilla;[-75.5709748317, 6.29495171394];834725.38;1188091.54
2019;Atropello;CL 55 CR 16;CL  055   016  000 00000;Tramo de via;A000923450;12/01/2019 15:30;2019-01-12T20:30:00.000Z;Con heridos;1;1656307;8;Villatina;Villa Hermosa;[-75.5397386692, 6.23779303302];838165.26;1181758.7
2019;Caida Ocupante;CR 52 CL 5;CR  052   005  000 00000;Tramo de via;A000923445;12/01/2019 16:00;2019-01-12T21:00:00.000Z;Con heridos;1;1656327;15;Campo Amor;Guayabal;[-75.5838651883, 6.21123660046];833272.02;1178834.65
2019;Caida Ocupante;CL 69 CR 27;CL  069   027  000 00000;Lote o Predio;A000923497;12/01/2019 18:00;2019-01-12T23:00:00.000Z;Con heridos;1;1656382;3;Versalles No. 1;Manrique;[-75.5419347915, 6.26338939586];837930.03;1184590.92
2019;Caida Ocupante;CR 52 CL 109;CR  052   109  000 00000;Lote o Predio;A000923508;12/01/2019 18:00;2019-01-12T23:00:00.000Z;Con heridos;1;1656314;2;La Francia;Santa Cruz;[-75.5569834638, 6.3007092101];836275.88;1188724.05
2019;Choque;CL 71 CR 67;CL  071   067  000 00000;Tramo de via;A000923498;12/01/2019 19:30;2019-01-13T00:30:00.000Z;Con heridos;1;1656297;5;El Progreso;Castilla;[-75.5790778268, 6.27166608041];833821.07;1185518.14
2019;Caida Ocupante;CR 82 C CL 76 B;CR  082 C   076 B  000 00000;Lote o Predio;A000923507;12/01/2019 21:15;2019-01-13T02:15:00.000Z;Con heridos;1;1656391;7;Villa Flora;Robledo;[-75.5913857462, 6.27814164525];832460.71;1186238.42
2019;Volcamiento;Tramo 16 Kilometro 6;;Tramo de via;A000923504;12/01/2019 21:50;2019-01-13T02:50:00.000Z;Con heridos;1;1656393;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 64 CR 122;CL  064   122  000 00000;Tramo de via;A000923509;13/01/2019 5:00;2019-01-13T10:00:00.000Z;Con heridos;1;1656304;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CL 107 CR 42 D;CL  107   042 D  000 00000;Tramo de via;A000923510;13/01/2019 5:40;2019-01-13T10:40:00.000Z;Con heridos;1;1656283;2;Villa del Socorro;Santa Cruz;[-75.5492015623, 6.29490361759];837135.43;1188079.38
2019;Volcamiento;Tramo 7 Kilometro 5;0;Lote o Predio;A000923517;13/01/2019 7:00;2019-01-13T12:00:00.000Z;Con heridos;1;1656388;Sin Inf;;;[-75.5162558512, 6.22668600319];840761.45;1180522.87
2019;Choque;CR 78 CL 65;CR  078   065  000 00000;Tramo de via;A000923513;13/01/2019 10:30;2019-01-13T15:30:00.000Z;Con heridos;1;1656390;7;Facultad de Minas U. Nacional;Robledo;[-75.5922983593, 6.2729225785];832358.02;1185661.35
2019;Caida Ocupante;CL 65 CR 80;CL  065   080  000 00000;Lote o Predio;A000923529;13/01/2019 11:00;2019-01-13T16:00:00.000Z;Con heridos;1;1656318;7;Facultad de Minas U. Nacional;Robledo;[-75.593200915, 6.27332529945];832258.24;1185706.19
2019;Choque;CL 44 CR 63;CL  044   063  000 00000;Puente;A000923520;13/01/2019 11:40;2019-01-13T16:40:00.000Z;Con heridos;1;1656328;11;Naranjal;Laureles Estadio;[-75.5803348481, 6.25045431834];833675.21;1183171.99
2019;Volcamiento;CL 20 CR 35;CL  020   035  000 00000;Tramo de via;A000923537;13/01/2019 14:00;2019-01-13T19:00:00.000Z;Con heridos;1;1656322;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CL 68 B CR 95 B;CL  068 B   095 B  000 00000;Lote o Predio;A000923527;13/01/2019 14:20;2019-01-13T19:20:00.000Z;Con heridos;1;1656385;7;Monteclaro;Robledo;[-75.6014071276, 6.28802117771];831354.58;1187334.57
2019;Caida Ocupante;CL 93 CR 64;CL  093   064  000 00000;Lote o Predio;A000923524;13/01/2019 16:04;2019-01-13T21:04:00.000Z;Con heridos;1;1656356;5;Castilla;Castilla;[-75.570558964, 6.28643028938];834768.72;1187148.73
2019;Volcamiento;CR 64 CL 999;CR  064   999  000 00000;Tramo de via;A000923535;13/01/2019 16:40;2019-01-13T21:40:00.000Z;Con heridos;1;1656484;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 27 CL 20;CR  027   020  000 00000;Tramo de via;A000923540;13/01/2019 17:12;2019-01-13T22:12:00.000Z;Con heridos;1;1656486;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CR 92 CC CL 57;CR  092 CC  057  000 00000;Tramo de via;A000923550;13/01/2019 18:00;2019-01-13T23:00:00.000Z;Con heridos;1;1656491;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CL 75 CR 72;CL  075   072  000 00000;Lote o Predio;A000923545;13/01/2019 19:00;2019-01-14T00:00:00.000Z;Con heridos;1;1656366;7;La Pilarica;Robledo;[-75.5848588058, 6.27564730836];833182.41;1185960.4
2019;Atropello;CR 50 CL 93;CR  050   093  000 00000;Tramo de via;A000923547;13/01/2019 20:00;2019-01-14T01:00:00.000Z;Con heridos;1;1656481;4;Berlin;Aranjuez;[-75.5580174087, 6.28464293071];836156.4;1186947.06
2019;Choque;CR 50 CL 4 Sur;CR  050  S 004  000 00000;Tramo de via;A000923613;14/01/2019 6:20;2019-01-14T11:20:00.000Z;Con heridos;1;1656555;15;Cristo Rey;Guayabal;[-75.5798815265, 6.20300374377];833710.46;1177922.64
2019;Caida Ocupante;Tramo 17 Kilometro 4;;Lote o Predio;A000923630;14/01/2019 6:30;2019-01-14T11:30:00.000Z;Con heridos;1;1656563;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CL 39 CR 108;CL  039   108  000 00000;Tramo de via;A000923615;14/01/2019 7:00;2019-01-14T12:00:00.000Z;Con heridos;1;1656604;13;Veinte de Julio;San Javier;[-75.6209444842, 6.25138018331];829180;1183287.43
2019;Choque;CL 52 CR 43;CL  052   043  000 00000;Interseccion;A000923636;14/01/2019 7:40;2019-01-14T12:40:00.000Z;Con heridos;1;1656477;10;La Candelaria;La Candelaria;[-75.5623870367, 6.24847799362];835661.4;1182947.72
2019;Atropello;CR 60 D CL 41 D Sur;CR  060 D  S 041 D  000 00000;Tramo de via;A000923623;14/01/2019 7:50;2019-01-14T12:50:00.000Z;Con heridos;1;1656576;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CR 74 CL 49 B;CR  074   049 B  000 00000;Tramo de via;A000923633;14/01/2019 8:00;2019-01-14T13:00:00.000Z;Con heridos;1;1656575;11;U.D. Atanasio Girardot;Laureles Estadio;[-75.5904649772, 6.25985709927];832556.8;1184215.39
2019;Otro;CR 57 CL 50;CR  057   050  000 00000;Paso Inferior;A000923619;14/01/2019 8:30;2019-01-14T13:30:00.000Z;Con heridos;1;1656483;10;San Benito;La Candelaria;[-75.5749918635, 6.25300932417];834267.48;1183452.95
2019;Choque;CR 83 CL 96;CR  083   096  000 00000;Tramo de via;A000923635;14/01/2019 10:30;2019-01-14T15:30:00.000Z;Con muertos;1;1656551;6;Picacho;Doce de Octubre;[-75.5837600267, 6.29505663632];833310.22;1188107.21
2019;Choque;CR 65 CL 33;CR  065   033  000 00000;Tramo de via;A000923639;14/01/2019 11:13;2019-01-14T16:13:00.000Z;Con heridos;1;1656558;11;Los Conquistadores;Laureles Estadio;[-75.5831360679, 6.23940141843];833361.62;1181950.15
2019;Atropello;CR 66 B CL 76;CR  066 B   076  000 00000;Lote o Predio;A000923764;14/01/2019 14:00;2019-01-14T19:00:00.000Z;Con heridos;1;1656690;5;Caribe;Castilla;[-75.5745822427, 6.27357083616];834319.31;1185727.43
2019;Atropello;CR 45 CL 50;CR  045   050  000 00000;Tramo de via;A000923642;14/01/2019 14:15;2019-01-14T19:15:00.000Z;Con heridos;1;1656573;10;La Candelaria;La Candelaria;[-75.5640999503, 6.24805570481];835471.65;1182901.54
2019;Otro;CR 79 C CL 199;CR  079 C   199  000 00000;Tramo de via;A000923645;14/01/2019 15:20;2019-01-14T20:20:00.000Z;Con heridos;1;1656480;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 39 CL 52;CR  039   052  000 00000;Interseccion;A000923646;14/01/2019 16:01;2019-01-14T21:01:00.000Z;Con heridos;1;1656495;10;Boston;La Candelaria;[-75.5585231089, 6.24737628822];836088.79;1182824.64
2019;Choque;CR 62 CL 33;CR  062   033  000 00000;Paso a Nivel;A000923655;14/01/2019 16:23;2019-01-14T21:23:00.000Z;Con heridos;1;1656479;11;Los Conquistadores;Laureles Estadio;[-75.5778924993, 6.23961416776];833942.16;1181972.03
2019;Otro;CL 56 CR 92;CL  056   092  000 00000;Lote o Predio;A000923666;14/01/2019 18:30;2019-01-14T23:30:00.000Z;Con heridos;1;1656565;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 32 BB CL 76;CR  032 BB  076  000 00000;Lote o Predio;A000923665;14/01/2019 22:00;2019-01-15T03:00:00.000Z;Con heridos;1;1656585;3;El Raizal;Manrique;[-75.544900952, 6.26862458643];837603.31;1185170.97
2019;Caida Ocupante;CL 67 CR 62;CL  067   062  000 00000;Lote o Predio;A000923766;15/01/2019 7:50;2019-01-15T12:50:00.000Z;Con heridos;1;1656569;4;Universidad de Antioquia;Aranjuez;[-75.5717032041, 6.26508735509];834635.33;1184788.04
2019;Otro;CR 55 CL 51;CR  055   051  000 00000;Tramo de via;A000923788;15/01/2019 10:00;2019-01-15T15:00:00.000Z;Con heridos;1;1656567;10;San Benito;La Candelaria;[-75.5717045716, 6.25212195244];834631.1;1183353.75
2019;Atropello;CL 58 CR 102;CL  058   102  000 00000;Tramo de via;A000923773;15/01/2019 11:20;2019-01-15T16:20:00.000Z;Con heridos;1;1656704;7;Olaya Herrera;Robledo;[-75.6108756429, 6.27366120498];830301.83;1185749.04
2019;Caida Ocupante;CR 44 A CL 87;CR  044 A   087  000 00000;Tramo de via;A000923777;15/01/2019 12:30;2019-01-15T17:30:00.000Z;Con heridos;1;1656687;3;Las Granjas;Manrique;[-75.5525062068, 6.27957043898];836764.86;1186384.2
2019;Choque;CL 76 CR 80;CL  076   080  000 00000;Tramo de via;A000923787;15/01/2019 12:50;2019-01-15T17:50:00.000Z;Con heridos;1;1656677;7;Villa Flora;Robledo;[-75.5895532697, 6.27712511457];832663.23;1186125.38
2019;Choque;CL 44 CR 63;CL  044   063  000 00000;Tramo de via;A000923790;15/01/2019 13:00;2019-01-15T18:00:00.000Z;Con heridos;1;1656670;11;Naranjal;Laureles Estadio;[-75.5803348481, 6.25045431834];833675.21;1183171.99
2019;Choque;CR 62 CL 50;CR  062   050  000 00000;Tramo de via;A000923776;15/01/2019 14:40;2019-01-15T19:40:00.000Z;Con heridos;1;1656668;10;San Benito;La Candelaria;[-75.5766006957, 6.25385219789];834089.65;1183546.7
2019;Choque;CL 10 CR 43 A;CL  010   043 A  000 00000;Tramo de via;A000923781;15/01/2019 14:40;2019-01-15T19:40:00.000Z;Con heridos;1;1656700;14;Manila;El Poblado;[-75.5704288215, 6.21063260388];834759.34;1178763.62
2019;Caida Ocupante;CR 64 C CL 84;CR  064 C   084  000 00000;Tramo de via;A000923792;15/01/2019 17:00;2019-01-15T22:00:00.000Z;Con heridos;1;1656582;5;Terminal de Transporte;Castilla;[-75.5724992271, 6.28045129833];834552.06;1186487.92
2019;Choque;CR 63 CL 49;CR  063   049  000 00000;Tramo de via;A000923789;15/01/2019 17:20;2019-01-15T22:20:00.000Z;Con heridos;1;1656710;11;Suramericana;Laureles Estadio;[-75.5786801348, 6.2526210388];833859.07;1183411.16
2019;Choque;CR 73 CL 99;CR  073   099  000 00000;Interseccion;A000923795;15/01/2019 19:35;2019-01-16T00:35:00.000Z;Con heridos;1;1656681;6;La Esperanza;Doce de Octubre;[-75.5754346498, 6.29503502869];834231.75;1188102.17
2019;Otro;CL 67 CR 64;CL  067   064  000 00000;Lote o Predio;A000923808;15/01/2019 20:30;2019-01-16T01:30:00.000Z;Con heridos;1;1656714;5;Caribe;Castilla;[-75.5745497887, 6.26535955646];834320.31;1184819.05
2019;Choque;CR 64 C CL 111 G;CR  064 C   111 G  000 00000;Tramo de via;A000923798;15/01/2019 21:50;2019-01-16T02:50:00.000Z;Con heridos;1;1656678;5;Toscana;Castilla;[-75.5616601013, 6.30343375536];835759.09;1189026.92
2019;Atropello;CR 51 CL 54;CR  051   054  000 00000;Tramo de via;A000923805;15/01/2019 22:00;2019-01-16T03:00:00.000Z;Con heridos;1;1656709;10;Villa Nueva;La Candelaria;[-75.56731793, 6.25370024552];835117.19;1183526.97
2019;Volcamiento;CL 72 CR 42;CL  072   042  000 00000;Interseccion;A000923810;16/01/2019 3:40;2019-01-16T08:40:00.000Z;Con heridos;1;1656696;3;El Pomar;Manrique;[-75.5528680325, 6.26759421396];836721.08;1185059.46
2019;Volcamiento;CR 28 CL 107;CR  028   107  000 00000;Tramo de via;A000923872;16/01/2019 5:10;2019-01-16T10:10:00.000Z;Con heridos;1;1656780;1;La Avanzada;Popular;[-75.5415447418, 6.29464030228];837982.87;1188047.87
2019;Volcamiento;CR 80 CL 48;CR  080   048  000 00000;Tramo de via;A000923812;16/01/2019 5:50;2019-01-16T10:50:00.000Z;Con heridos;1;1656713;11;El Estadio;Laureles Estadio;[-75.5977557529, 6.25875211291];831749.37;1184095.48
2019;Choque;CR 64 C CL 74;CR  064 C   074  000 00000;Tramo de via;A000923813;16/01/2019 6:20;2019-01-16T11:20:00.000Z;Con heridos;1;1656814;5;Caribe;Castilla;[-75.5734774601, 6.27254691487];834441.28;1185613.81
2019;Caida Ocupante;CR 80 CL 76;CR  080   076  000 00000;Lote o Predio;A000923860;16/01/2019 6:45;2019-01-16T11:45:00.000Z;Con heridos;1;1656693;7;Villa Flora;Robledo;[-75.5881425234, 6.27853049328];832819.84;1186280.4
2019;Otro;CL 62 CR 109;CL  062   109  000 00000;Tramo de via;A000923852;16/01/2019 6:50;2019-01-16T11:50:00.000Z;Con heridos;1;1656741;7;Santa Margarita;Robledo;[-75.6176154757, 6.27416906345];829555.92;1185807.41
2019;Choque;CR 64 CL 113;CR  064   113  000 00000;Tramo de via;A000923843;16/01/2019 7:30;2019-01-16T12:30:00.000Z;Con heridos;1;1656782;5;Las Brisas;Castilla;[-75.5640990565, 6.30787962874];835490.53;1189519.51
2019;Choque;DG 75 B CL 6;DG  075 B   006  000 00000;Tramo de via;A000923863;16/01/2019 7:40;2019-01-16T12:40:00.000Z;Con heridos;1;1656811;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 49 CL 16;CR  049   016  000 00000;Tramo de via;A000923848;16/01/2019 7:45;2019-01-16T12:45:00.000Z;Con heridos;1;1657459;14;Villa Carlota;El Poblado;[-75.5771271853, 6.21726706744];834019.86;1179499.65
2019;Choque;CR 71 CL 52;CR  071   052  000 00000;Interseccion;A000923850;16/01/2019 8:00;2019-01-16T13:00:00.000Z;Con heridos;1;1656781;11;Cuarta Brigada;Laureles Estadio;[-75.5862908405, 6.26030237673];833019.01;1184263.32
2019;Choque;CL 44 CR 50;CL  044   050  000 00000;Tramo de via;A000923865;16/01/2019 8:10;2019-01-16T13:10:00.000Z;Con heridos;1;1656672;10;Guayaquil;La Candelaria;[-75.5699419192, 6.24436456164];834823.79;1182495.04
2019;Choque;CR 64 CL 76;CR  064   076  000 00000;Tramo de via;A000923889;16/01/2019 12:10;2019-01-16T17:10:00.000Z;Con heridos;1;1656698;5;Caribe;Castilla;[-75.5745822427, 6.27357083616];834319.31;1185727.43
2019;Otro;CR 77 CL 104;CR  077   104  000 00000;Tramo de via;A000923877;16/01/2019 12:50;2019-01-16T17:50:00.000Z;Con heridos;1;1656725;6;Pedregal;Doce de Octubre;[-75.5744375099, 6.30243397403];834344.47;1188920.36
2019;Choque;CR 58 CL 62;CR  058   062  000 00000;Tramo de via;A000923873;16/01/2019 13:00;2019-01-16T18:00:00.000Z;Con heridos;1;1656807;10;El Chagualo;La Candelaria;[-75.5726637106, 6.26199018646];834528.03;1184445.72
2019;Choque;CR 43 B CL 9;CR  043 B   009  000 00000;Interseccion;A000923894;16/01/2019 13:30;2019-01-16T18:30:00.000Z;Con heridos;1;1656820;14;Astorga;El Poblado;[-75.5713354145, 6.21010900186];834658.81;1178705.98
2019;Choque;CR 66 CL 34 B;CR  066   034 B  000 00000;Interseccion;A000923883;16/01/2019 15:35;2019-01-16T20:35:00.000Z;Con heridos;1;1656817;11;Los Conquistadores;Laureles Estadio;[-75.5860071369, 6.24080156377];833044.23;1182105.95
2019;Choque;CR 63 CL 78;CR  063   078  000 00000;Tramo de via;A000923885;16/01/2019 16:45;2019-01-16T21:45:00.000Z;Con heridos;1;1656849;Sin Inf;;;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CL 4 CR 49;CL  004   049  000 00000;Paso Elevado;A000923892;16/01/2019 16:50;2019-01-16T21:50:00.000Z;Con heridos;1;1656777;15;Campo Amor;Guayabal;[-75.5789586108, 6.20907942212];833814.54;1178594.47
2019;Otro;CR 62 CL 57;CR  062   057  000 00000;Tramo de via;A000923881;16/01/2019 17:30;2019-01-16T22:30:00.000Z;Con heridos;1;1656699;80;Cabecera San Antonio de Prado;Corregimiento de San Antonio de Prado;[-75.6434014532, 6.17300485953];826668.32;1174624.28
2019;Caida Ocupante;CR 70 CL 92;CR  070   092  000 00000;Lote o Predio;A000923898;16/01/2019 17:30;2019-01-16T22:30:00.000Z;Con heridos;1;1656694;5;Castilla;Castilla;[-75.5748092837, 6.28783445425];834298.69;1187305.41
2019;Choque;CR 38 CL 51;CR  038   051  000 00000;Interseccion;A000923893;16/01/2019 18:00;2019-01-16T23:00:00.000Z;Con heridos;1;1656785;10;Boston;La Candelaria;[-75.5578966264, 6.24663354585];836157.91;1182742.28
2019;Caida Ocupante;CR 49 CL 103;CR  049   103  000 00000;Lote o Predio;A000923969;17/01/2019 7:30;2019-01-17T12:30:00.000Z;Con heridos;1;1656884;2;Villa del Socorro;Santa Cruz;[-75.5554194909, 6.29351347433];836446.74;1187927.54
2019;Caida Ocupante;CL 67 CR 64;CL  067   064  000 00000;Lote o Predio;A000923978;17/01/2019 8:30;2019-01-17T13:30:00.000Z;Con heridos;1;1656886;5;Caribe;Castilla;[-75.5745497887, 6.26535955646];834320.31;1184819.05
